uses_focus_apps,has_digital_wellbeing_enabled,number_of_notifications,screen_time_before_sleep,breaks_during_work,weekly_offline_hours,digital_id
True,True,57,1.1955881012540115,9,0.597563344805879,1098
False,False,55,0.5947034508066873,1,16.082180492531638,1099
False,True,59,1.2233612136623535,1,7.190769466746423,1100
False,False,58,1.537318085470309,10,14.07971194782608,1101
True,False,62,0.4443691788989649,5,0.0,1102
False,False,56,0.4987090181019904,2,25.836422733050544,1103
True,False,62,2.1487369491565294,5,13.128242295731384,1104
True,False,60,1.360194067049464,4,8.654771733576432,1105
False,False,58,1.5148133227126364,3,22.89433507420798,1106
False,False,59,0.0,8,23.808319645819736,1107
True,False,57,1.10902448476549,1,3.9021098557965175,1108
False,False,62,0.3446611990596128,8,10.708305231754911,1109
False,False,53,2.115576479110468,7,18.053787305214428,1110
False,False,62,1.052373304048088,0,13.537496758590978,1111
False,False,63,1.9548482136029943,0,0.0,1112
False,True,63,1.015553959548145,5,7.6175172941773726,1113
False,True,48,2.120141659137827,7,2.1976342140132417,1114
False,True,53,0.1947809301946305,2,14.333438310386128,1115
True,False,65,1.747697574438786,2,11.452312599692863,1116
True,False,51,1.411208065947312,3,11.75815194652865,1117
True,False,55,1.0697123649337192,5,0.0,1118
True,True,61,0.6223726280469287,8,1.3690739602764097,1119
False,True,57,1.8710225734694517,6,12.676751197838808,1120
False,False,55,1.6285595717310235,3,7.4892805864629075,1121
False,False,66,0.4746900376518306,7,23.20838005196261,1122
True,False,66,0.0,6,14.316638098904075,1123
False,False,56,1.0502605797089817,0,19.140007642569905,1124
False,True,54,0.2801197657027255,0,5.528549203941495,1125
False,False,57,0.5252323496426177,3,8.902135190136885,1126
False,False,65,0.4617045557990441,5,6.178350789519014,1127
False,False,51,1.015575527418897,8,8.04155465977537,1128
True,False,58,0.883510768098256,1,4.298210055339425,1129
False,False,50,2.353745177761847,10,13.447532356230935,1130
True,False,54,0.0915060662148526,6,23.33942012347964,1131
False,False,58,1.2950960347260896,9,14.459179588896582,1132
True,False,51,1.4607932097351322,9,8.332233032647649,1133
False,False,56,2.073234478806638,7,9.380723852661829,1134
True,False,69,1.4163070756180784,9,16.24421705410103,1135
True,False,78,1.100035267061721,0,15.811125710202964,1136
False,False,70,1.7382507546709545,5,0.0,1137
True,False,64,0.3410140471328865,8,0.0,1138
False,False,69,0.5234241638602095,0,10.341907700339217,1139
True,False,59,1.6863685767154908,0,14.620560485986022,1140
False,False,58,1.089376040351422,1,1.3872439259367564,1141
False,False,47,0.910281968355272,0,19.51908641446655,1142
False,False,70,0.5853052782547395,0,9.942106569840368,1143
False,False,63,1.530304854857385,7,20.209798729521296,1144
False,False,65,1.7582171926316366,2,6.8763967128443735,1145
False,False,54,0.0,0,26.016559941157052,1146
False,True,59,0.9436793275680914,0,0.0,1147
False,False,59,1.2881201068557775,0,14.803409922661867,1148
True,False,54,0.0,10,5.84308181917855,1149
True,False,60,1.7429637774960487,4,12.472567917499353,1150
True,False,64,0.7245220646247261,9,0.0,1151
False,False,70,1.1204725280814989,8,6.882291402678104,1152
False,False,72,0.8881861542601377,2,19.638525046085427,1153
True,False,62,0.7154454785006152,10,3.009411054916065,1154
False,False,56,1.037883897796082,9,9.168162323418567,1155
False,True,64,1.3701481453151516,3,17.769023777221875,1156
False,False,83,1.022885312715768,2,12.087671173051485,1157
True,False,65,0.8261264749497002,7,6.619814328808699,1158
True,False,54,1.6024375990213278,5,11.271793841308334,1159
False,False,71,2.123680872199232,0,10.615121997326153,1160
True,True,42,0.9209994597617696,3,13.083085679793324,1161
False,True,58,0.4963951268075366,3,20.016371091320835,1162
True,False,53,1.4045055019731751,5,8.28618099356597,1163
False,False,53,0.9973972258913328,1,23.994206826850487,1164
False,False,63,0.9612006477626084,9,9.948285032855829,1165
False,False,75,0.8395501714887037,7,16.265838794461608,1166
False,False,54,1.4863945621927632,8,23.611850126850392,1167
False,False,68,0.7492088895954401,5,12.069254829766049,1168
False,False,60,0.5848211928459541,10,6.31420223884156,1169
False,False,64,0.0,4,7.027104331424319,1170
False,True,55,1.8730609495636903,0,16.604534954681082,1171
True,False,62,0.8977295854981268,1,0.0,1172
False,False,62,1.0682698015125862,8,0.0,1173
False,False,55,0.1863363013837914,10,19.373715598281407,1174
True,False,52,0.3843105177725809,0,11.923864693709072,1175
False,False,53,0.8726340725235316,4,9.135668007309503,1176
False,False,54,1.1513218456940686,0,17.00518550221448,1177
True,False,62,1.465935322709942,1,24.3615214930328,1178
False,False,62,0.4957599058562459,10,19.367363724836096,1179
True,False,59,1.2125535171791784,2,12.993798054708082,1180
False,False,63,1.3858311645914076,7,8.556939261788601,1181
False,False,50,0.0578897994562342,3,25.274799113950092,1182
False,False,72,1.9333202282043145,7,23.364356373986222,1183
False,False,63,0.0,3,7.243037665716656,1184
False,True,54,1.093609845944444,9,1.1181309358917773,1185
False,False,61,1.674996752091156,10,17.13797866429047,1186
False,False,50,0.5896493294414606,0,20.25185690532397,1187
True,False,57,1.1698061717355224,1,8.536353929479965,1188
False,False,55,0.6502048864566383,8,8.574755980795418,1189
False,True,62,0.9126293583536992,5,27.208617459774597,1190
False,False,59,1.5038959157915244,0,29.33949924165896,1191
True,True,67,1.7571374441910792,5,4.068824905932187,1192
False,False,62,0.8109006945637371,3,13.973371103852562,1193
False,False,57,0.0,8,4.47092384877856,1194
False,False,56,1.8698359188637093,5,3.602533482385989,1195
True,True,60,0.0720936403426566,9,3.3216173820521533,1196
False,False,47,1.4410149772967409,5,0.5248201287643361,1197
False,False,63,0.550355491857548,3,24.864794163567367,1198
False,False,56,2.6631066819252496,3,11.07678635982798,1199
False,True,62,1.6542138562668636,3,21.47912699646985,1200
True,False,49,1.134445758807273,1,24.620986288558427,1201
False,False,55,1.2228170852426126,0,7.703777534599072,1202
False,False,68,0.835813541297634,0,2.4170151536152438,1203
True,False,53,1.243041486168852,8,7.300342650254453,1204
True,False,68,1.3554880123680797,7,4.367743913301686,1205
False,False,54,0.7742949369946819,10,25.187246185505742,1206
False,False,69,0.1840685380982917,6,18.8659843913035,1207
False,False,71,1.8773102764531155,7,16.560438570826157,1208
True,False,54,1.0534173154393638,1,7.212119851045294,1209
True,False,56,1.1019829314286556,6,0.0,1210
True,True,65,1.3168337789200155,8,19.00202030395679,1211
True,True,58,0.6406947480908151,9,12.317134934381729,1212
False,False,54,0.3450362799779598,5,10.090083344285222,1213
True,False,50,1.0438929347746289,6,7.544020922172839,1214
False,False,66,0.0,0,8.236886295170418,1215
False,False,59,3.0,4,21.272046998285475,1216
False,False,58,1.171632107506972,6,0.0,1217
False,True,56,0.0,7,12.11842558802267,1218
True,False,61,1.5901217641882184,10,0.0,1219
True,False,64,0.9370809178684671,4,8.859810589196696,1220
True,False,56,1.7096301622226595,4,20.61360729891689,1221
False,False,51,0.9694234021710652,6,6.348204169426328,1222
False,False,65,1.113017118351691,7,12.056092567259457,1223
False,False,70,0.814572895140681,6,10.636651009390118,1224
False,False,61,1.5401653267073772,1,3.3606029108084696,1225
False,False,61,1.1961413715728664,4,9.80705124660646,1226
False,False,50,0.0,1,25.008092853297764,1227
True,False,54,1.7771535806155705,10,16.018331121564202,1228
False,False,66,0.823007077786541,6,7.16404996974133,1229
True,False,44,1.4013081746113851,2,11.03637559305724,1230
False,False,60,0.0,0,14.916921150668124,1231
True,False,50,0.6984934509015879,8,3.12585283622275,1232
False,False,54,0.6649401834424358,10,4.250517837267365,1233
False,False,65,1.6533595212032823,6,14.398270550157656,1234
True,True,65,0.0,0,7.543731716484295,1235
True,False,70,1.507724110785741,0,7.429278754510093,1236
False,False,50,2.947787676183916,6,15.910966183006456,1237
True,False,53,0.667427404125118,1,3.269607641710272,1238
False,False,62,1.5079551657762578,6,15.285786024481473,1239
False,False,56,2.97106457364982,7,13.366628905052911,1240
False,True,53,1.779623861478298,9,11.591224777935702,1241
False,False,45,0.705670087558868,4,9.874861747216276,1242
False,False,60,1.7527498444416172,9,3.2747751193053,1243
True,False,59,0.9216596346871148,8,8.087189192309546,1244
True,True,47,2.3723254589091214,2,1.23184580926233,1245
False,False,57,0.0,9,11.944347131087726,1246
False,False,66,2.140783281563206,9,12.862984929745204,1247
False,False,56,0.9114882237745036,8,28.83772419924832,1248
False,False,66,1.0553713763453247,2,1.9832652120014096,1249
True,False,60,0.963755995084675,0,10.342464064662826,1250
True,True,54,0.2033241058899528,3,12.761576137224855,1251
False,True,59,0.3511820166648459,1,8.198083853108162,1252
False,False,73,0.7706594499639184,4,3.461802513307592,1253
False,False,56,0.4753877965210645,1,12.66739184934384,1254
False,False,61,1.1907921407352091,1,8.834633219117578,1255
False,True,78,1.1773914609912015,5,1.4514440823363906,1256
True,False,55,1.2765193729422426,3,0.0,1257
False,False,55,0.5436560168797605,3,0.0,1258
False,False,71,0.9549024964708804,4,28.288861538832258,1259
False,False,63,1.497086922420107,8,0.0,1260
False,True,59,1.3737606540997198,0,0.0,1261
False,False,50,1.288205793863309,3,9.803446650281536,1262
False,False,56,0.8749654088623429,1,16.8939167611545,1263
False,False,58,1.8864706642136613,9,10.3811994358106,1264
False,False,60,1.443233134804548,6,5.384253062624191,1265
True,False,61,1.477446015764617,7,3.767558814377295,1266
False,False,65,1.4690504028846596,6,14.162893562754624,1267
False,False,68,0.7093390051490163,9,26.5604325710321,1268
False,False,66,1.737142566777409,0,10.104440656001794,1269
False,False,62,1.282011854361523,0,13.826382609853107,1270
False,False,49,1.0137019122441555,10,5.678087571164841,1271
False,False,61,0.0,1,3.4389283263954766,1272
True,True,51,0.9682204471796412,10,8.227661820650654,1273
False,False,65,0.3879682791649583,3,4.846596964598867,1274
False,True,66,0.9955257724464632,5,18.36766592310495,1275
False,False,56,1.253598293274765,1,11.63067489593174,1276
False,False,69,0.7921840017066877,10,12.99276140990824,1277
False,True,63,1.4104430739278055,8,7.536984738515242,1278
True,False,66,2.648731005029101,4,22.80572641647808,1279
False,False,60,0.5772379940975771,9,0.0,1280
True,False,60,0.7372079927771091,0,11.60073606782244,1281
False,True,58,0.6613636693369216,2,9.617987105455546,1282
True,True,57,1.907963086963848,9,0.0,1283
False,False,59,0.8818112801798024,6,12.372366159035913,1284
True,False,71,1.544091918095195,3,16.253534426582263,1285
False,False,69,0.1101252803585924,4,23.8198132158112,1286
False,False,78,0.5834457805363037,1,0.0,1287
True,True,43,0.9141535276543848,5,15.50715244696076,1288
False,False,45,1.480232616078148,2,18.07220315127655,1289
False,False,59,0.0,7,19.962268642216024,1290
False,False,61,1.5950949475282483,1,0.0,1291
False,False,53,0.9511147093865036,7,12.474019221447705,1292
False,False,58,1.4404453327477416,8,0.542875287095109,1293
False,False,65,1.0839005670687956,4,12.613787491926512,1294
False,False,59,0.4690942322084913,6,0.0,1295
False,False,47,1.190939227607557,2,12.735496555520728,1296
False,False,63,1.691830842854653,4,4.012641990162977,1297
False,False,62,2.047776980227209,7,9.86605254137442,1298
True,False,65,0.8641252771108315,3,9.4757267740154,1299
False,False,62,0.6096134350968301,9,13.21492361753301,1300
False,True,78,1.7177599689526368,0,9.230076026470927,1301
False,False,71,0.7207789759625245,7,16.61601535478566,1302
False,False,67,0.782301975065376,1,3.8955349994615087,1303
True,False,59,0.3924663923987677,10,20.43899667086498,1304
False,False,74,1.0069041456573526,8,9.048053071544455,1305
False,False,64,0.9596383486314708,0,1.5470502839357057,1306
False,False,63,0.8449230295355898,0,3.749170190539571,1307
False,False,72,0.9816036760409642,4,0.0,1308
True,True,51,1.451099279625847,4,16.135475925326364,1309
False,False,61,0.056404965248368,10,9.450650672675904,1310
False,False,64,1.8718486561880527,2,15.48491573187244,1311
False,False,66,0.4243349523060606,2,8.850508344465998,1312
False,False,67,0.0,1,0.0,1313
False,False,66,0.6733457017394529,7,0.0,1314
False,False,67,1.0517386282299517,5,10.398685570239593,1315
False,False,62,0.2420615728769494,9,9.829110505536256,1316
False,False,71,1.4728907686906891,9,12.734574070327602,1317
False,True,65,0.8301009129507285,5,9.564180108008488,1318
False,False,49,1.8993527162665,1,6.61491240272758,1319
False,False,75,1.581730303477141,4,6.60945767928693,1320
True,False,55,1.402777738609191,1,0.2935519059925546,1321
True,False,58,1.614100028207551,8,10.559711730097373,1322
False,False,64,0.7528257500833007,0,0.0,1323
False,False,56,1.7028775990070204,5,10.955521216388831,1324
False,True,51,0.0,9,6.000272825916823,1325
False,True,57,1.8446910910333552,7,17.946337647922988,1326
True,False,58,1.3572663994253371,10,18.625807105262236,1327
True,False,48,2.0191839969213725,0,16.00952732370032,1328
True,False,64,2.3383080215780803,8,18.68663856078776,1329
False,False,59,0.0,2,18.56248872253929,1330
True,False,53,0.8285033034741197,2,0.0,1331
True,False,44,1.093435734649888,5,19.097437212227717,1332
False,False,60,0.348858757863821,8,7.629943500091628,1333
False,False,76,0.7038326127963817,3,10.3976809478004,1334
False,False,57,0.2635926365707891,1,13.417015843505965,1335
False,True,58,0.2806352233323311,4,9.623368407197304,1336
True,True,57,0.0,5,25.97272677943028,1337
True,False,65,0.2058090401885051,5,9.153096688999756,1338
False,False,67,0.1417954071097604,7,6.73329181705571,1339
False,False,73,0.0,9,0.0,1340
True,False,64,0.8646600142590581,6,5.265961407306776,1341
False,False,50,0.0,0,18.05675477111597,1342
True,True,55,0.4677726225778919,6,0.0,1343
False,False,55,0.9885485966625112,6,25.943362161638404,1344
True,False,63,0.2586687575696859,7,6.128582559636955,1345
True,True,74,0.8549941153979709,3,13.539481800288488,1346
False,False,58,1.7059196709207545,1,19.248948471967715,1347
False,False,56,0.0,2,10.262567902101846,1348
True,False,53,0.6370218276083874,7,12.731838827217477,1349
True,True,55,0.3462392355231291,8,16.146781996026917,1350
False,False,65,1.8374169817721928,10,7.684780190990731,1351
False,False,57,0.0,3,11.75987096256394,1352
False,False,55,1.245730888393933,2,0.0,1353
True,False,67,1.1513381699414016,8,3.391489144848502,1354
False,False,68,0.4235290750558717,7,0.50626505079377,1355
False,True,66,0.8598154654782478,2,10.92214572024905,1356
True,False,75,1.1537135941796333,4,0.5568366416903832,1357
False,False,72,1.5551232275712357,5,19.01632051808226,1358
False,True,68,0.429371834883804,6,0.0,1359
True,False,72,0.163487906193776,10,10.439208891634278,1360
False,True,77,0.7235609660474589,5,6.81881465229281,1361
False,False,63,2.176743085979104,6,15.265908949326333,1362
False,False,55,0.7442641400955805,1,6.4538076332195935,1363
False,False,66,1.0684019634883284,4,14.950620937861082,1364
True,True,55,1.4169293159345488,3,8.498469558263258,1365
True,False,76,0.3568633043339907,5,0.0,1366
False,False,43,0.5778842717093999,2,5.401806988431389,1367
False,False,69,1.7551269966876624,8,6.637197331171051,1368
True,False,61,1.62883267025963,0,14.001711236094785,1369
False,False,65,0.3025825766309995,0,24.328817150963783,1370
False,False,72,1.366161163768728,7,9.86494222754312,1371
False,False,47,1.6836303446282623,9,18.64217074245273,1372
True,False,76,0.399045349628175,10,21.8355062792532,1373
True,False,75,0.9304302033929872,10,13.83541192468347,1374
False,False,56,1.508569935960648,8,10.618465474671172,1375
True,True,65,0.4708528802297576,10,0.6984473584517001,1376
False,False,68,1.692791588035686,10,18.645512921506292,1377
False,True,60,1.3397135614483326,0,7.985232216582279,1378
True,False,59,1.3159305731851123,3,19.739047152414788,1379
False,True,51,0.4997825488660098,6,8.378885014439073,1380
False,False,65,0.9188886651616646,8,7.114147773605577,1381
False,False,51,1.183770163825722,1,8.409565301024083,1382
False,True,62,0.4617165079541098,5,11.442361177511073,1383
False,False,53,0.2436001831709856,5,15.51754038414246,1384
False,False,58,1.8692952569806984,7,20.40737818225333,1385
True,False,69,0.1415607834632337,6,8.778069113515507,1386
False,False,50,0.2481086647865203,4,14.946696822896062,1387
False,False,61,2.025673740383068,6,8.002513263409824,1388
False,True,60,1.9597328058251349,10,6.371640234702115,1389
False,False,69,0.0,8,7.183324555823138,1390
True,True,67,1.7606652621937586,9,5.060349655749412,1391
False,False,64,1.0211441585571266,8,7.191416738267869,1392
False,True,64,0.1686822229865158,2,12.611632443931754,1393
False,False,72,0.9496280527232036,7,5.561270069897699,1394
False,True,75,0.209673891800213,9,7.981918630208324,1395
False,False,59,0.9098125570674868,5,21.658263318713047,1396
True,True,56,2.869975846928875,9,15.645636137851696,1397
False,False,47,0.7065010912612755,8,5.359459393216247,1398
False,False,55,1.1062241732931315,9,11.714843790182972,1399
True,True,57,1.9335156949008625,4,9.835246242105054,1400
False,True,71,0.8831346098238303,4,24.093193612009525,1401
False,False,54,1.196765554249936,8,9.000732883605474,1402
False,False,54,1.9109503702343549,3,15.113141628317663,1403
True,False,70,1.1708359000894415,3,11.584272434910858,1404
True,False,51,1.462690719581378,9,0.0,1405
False,True,60,0.053729115874859,0,0.9749064036315483,1406
False,False,61,0.3377850207915547,9,28.321520005082096,1407
True,True,61,0.7567863159495362,7,0.0,1408
False,True,58,0.4657927160274855,0,8.783516577534952,1409
True,False,82,1.4823667692228917,4,4.058293479310172,1410
False,True,52,0.9958295805928996,7,16.03900602118191,1411
False,False,64,1.9417066256093445,1,16.381351116395308,1412
True,False,58,1.8370340115425865,9,10.561159283511351,1413
False,False,67,1.657014267057178,6,0.0,1414
True,True,75,0.941596005911496,5,5.094789330885785,1415
False,False,56,0.9639284203805332,9,13.274143782670787,1416
False,False,60,0.7729673258042032,3,15.214955445868611,1417
True,True,59,0.0,0,17.010337781687237,1418
False,False,50,1.882531470570844,2,11.647752464551685,1419
True,False,58,1.0454281537447143,9,0.0,1420
True,True,55,0.1324423754782229,3,8.0056939333323,1421
True,False,44,1.5186381389574255,2,19.94109066441461,1422
False,True,54,0.3420031100537041,7,23.71619033642706,1423
True,True,64,0.815416612795562,3,10.185807019092554,1424
False,False,63,0.8617393373284142,4,22.135831531135416,1425
True,False,69,0.0,1,7.629865962013079,1426
False,False,57,1.68915267403298,1,18.9602839212654,1427
False,False,63,0.5235317281466559,8,0.0,1428
False,False,64,1.0402453161371945,6,2.221940236002359,1429
False,False,63,1.351336180586282,7,15.072555963791352,1430
False,True,62,0.0,7,0.0,1431
False,False,71,1.7168244237818555,3,23.7859670121015,1432
False,False,69,1.6659948814013008,4,16.062547259670062,1433
False,False,62,1.0294735370154833,8,0.0,1434
False,False,67,0.0102499264239548,3,11.616025735675628,1435
True,False,66,0.0,9,20.916444207496877,1436
False,False,63,1.095134631090718,3,10.50505234537972,1437
True,True,50,1.2899676746704447,7,0.0,1438
False,False,54,1.744746801625305,9,11.090646467989366,1439
False,True,62,0.6944791568211476,7,1.860893454473608,1440
False,True,70,0.0,2,19.298114403459863,1441
True,True,60,0.98231423885189,5,10.00506701812972,1442
False,True,41,1.4848270544106872,4,10.315865265404828,1443
False,False,53,1.2480676447421477,4,0.0,1444
False,False,62,1.236458940636988,10,15.108729027261855,1445
False,False,59,0.7293560586364807,2,14.243508575665924,1446
True,False,64,1.4953715113267485,7,19.09223077955224,1447
True,False,61,1.6950615014375392,5,20.34302403353625,1448
False,False,65,1.7789337185251344,0,18.38668759092993,1449
False,False,77,0.494944579895993,10,4.905356276499348,1450
True,False,55,1.1286946265971307,4,6.239692876816394,1451
False,False,62,0.9638159149111868,9,11.70865447839196,1452
True,False,59,0.5507651867078318,3,18.01289709366226,1453
True,True,63,0.4667919984009744,10,7.680620561342504,1454
False,False,68,2.0430341787190205,10,24.891312946390027,1455
False,False,60,0.0,7,18.496613641019067,1456
False,True,64,1.8009790609822909,10,0.2594888383891156,1457
False,True,60,0.0746465783244028,4,26.3237461816272,1458
True,False,62,0.4837659374016777,10,2.698319615277799,1459
False,False,57,0.0,6,10.38688523986513,1460
True,False,59,1.0775655871497052,2,8.94575182640541,1461
True,False,62,2.536418441870067,0,16.654812254400873,1462
False,False,62,1.8245659180435667,1,12.02111170748262,1463
True,False,60,1.2618962092879558,8,9.801123815596444,1464
True,False,53,0.7214782910624896,0,12.915566799389444,1465
False,False,60,1.4710335286846548,1,13.573492405633235,1466
False,False,62,0.8239952901162155,2,0.0,1467
False,True,69,0.0,2,11.10331379924984,1468
False,False,53,0.8192503915345213,1,5.826044251338316,1469
True,False,53,0.7221629698079816,5,12.021329072511504,1470
False,False,64,2.212464223994582,1,0.0,1471
False,False,50,1.954999770559096,2,5.270516823318711,1472
False,True,56,1.5388437284946046,8,8.262229344734152,1473
True,False,56,1.0531857648201144,9,0.0,1474
True,True,52,0.4317391644675132,9,16.995169337441105,1475
False,False,57,1.4309395791311528,1,14.011529616881784,1476
True,False,60,0.345427700574179,6,4.796408173649916,1477
False,False,60,2.2087611634749003,3,4.339135953396512,1478
False,False,58,1.4886514893209677,8,0.0,1479
False,True,63,0.2339666608547326,0,9.64393327051376,1480
False,True,52,1.6502241247034326,2,10.972182348873256,1481
False,False,59,1.1297117930176852,1,13.358252643292229,1482
True,False,45,1.2543956700517336,8,10.307274745381466,1483
False,False,56,1.6740887915564562,4,17.242990832294105,1484
True,True,60,1.1567475704448853,4,22.970175798633196,1485
False,False,58,1.482937743501363,7,4.416053056377866,1486
False,False,56,1.1390047544861392,6,17.417544384992365,1487
False,False,60,0.6164483011346317,7,15.481848482717528,1488
False,False,47,0.7079409283898199,9,1.3445531002109463,1489
False,False,52,1.283327398211059,3,2.989338382140555,1490
False,False,57,1.8257045545308623,6,8.373010134732485,1491
False,True,59,0.8484690422434263,5,18.37726762624212,1492
False,False,57,1.0486457174395598,3,19.17546574127163,1493
False,False,73,1.1599647265514756,10,0.0,1494
False,False,82,0.671775728876352,8,8.294483389842354,1495
True,True,57,0.956296102110552,9,7.88277908148979,1496
False,False,49,1.4941285374238942,8,0.0,1497
True,True,71,1.1680161237686006,0,5.826269294029411,1498
False,False,62,0.6597008377570263,3,1.718295026953374,1499
False,False,61,0.9335699484309044,3,11.008681506246784,1500
True,False,70,1.242851417775247,2,17.91650347173326,1501
False,False,57,0.0,7,16.88800327734101,1502
False,True,61,2.185199800295968,8,8.928497471792724,1503
False,False,67,0.4267098391170573,6,8.392857097682175,1504
False,False,51,1.2230898427728771,1,11.826236517650893,1505
False,False,71,0.8072265790753823,5,0.0,1506
False,False,48,0.4430442525396473,4,7.77251267622356,1507
False,False,57,1.0138859407735843,8,11.06207837172505,1508
True,False,80,1.0114567678690576,1,0.3541335129739682,1509
False,False,58,0.7786293303784568,8,4.883841503730479,1510
False,True,66,0.9890717899452848,5,3.570618419846204,1511
False,True,66,0.6588059903716661,6,0.9995562646070136,1512
False,False,48,0.9937246134127892,10,6.384339870765915,1513
False,True,50,0.2937786261989999,6,1.1171008273480467,1514
False,False,69,0.3218863139472444,6,8.091063617179294,1515
False,False,49,2.3865514738873914,3,7.690929009888489,1516
False,False,52,1.207828175434294,10,18.50994859388069,1517
False,False,60,0.0,6,15.75949120381548,1518
False,False,55,1.489281018357009,0,5.901794211071807,1519
False,True,58,0.5677205448617407,10,22.978745717581848,1520
False,True,43,1.6596330311745489,3,10.231434861472868,1521
False,False,60,0.5852388839483578,9,20.176765062088243,1522
True,False,61,0.7668476560585283,2,5.196800638746208,1523
True,False,67,2.609331053730384,0,16.676759172396267,1524
True,True,53,0.6194594207270967,0,0.0,1525
False,False,69,0.8830523041338916,3,11.133481426306224,1526
True,False,53,0.1420716285222761,1,0.0,1527
False,True,52,0.6759391023608714,7,17.43181201619042,1528
False,False,67,2.7261888435190498,4,1.6074512938855978,1529
True,True,51,0.8060755740951402,5,0.0,1530
False,False,54,1.1193490481463206,0,6.136799466196104,1531
False,True,52,1.2554390845788204,0,18.021303122584317,1532
True,True,59,1.2189366631385872,4,3.5186165626917534,1533
False,False,55,1.031362036151055,3,15.45082164083536,1534
False,False,45,1.8603531221628584,10,22.112219416008816,1535
False,False,62,0.029372689167069,10,0.0,1536
True,False,80,0.4845871288656211,1,17.230706399258782,1537
False,False,56,0.0774378830788177,7,3.302475924842464,1538
False,False,40,1.0446727594776932,4,0.0,1539
False,False,60,1.700564188016011,6,14.202183222102184,1540
False,False,53,1.1359472513787117,2,7.320088570941428,1541
False,False,75,0.8798945942159313,5,7.482133739055586,1542
False,False,66,1.0066140476158492,2,7.589806959479455,1543
False,False,55,1.597118083772385,1,0.9534557804446386,1544
True,False,62,2.066566482597797,3,21.986677028421816,1545
False,False,71,0.8641514127160118,8,2.709648434133056,1546
True,False,57,0.2241403375701655,6,16.876657025190475,1547
False,True,70,1.0708409965581525,3,11.463486166048666,1548
False,False,58,1.622148553696965,1,11.214920135617165,1549
False,False,64,2.358459135438464,2,3.086544653485813,1550
False,False,61,1.631176358953215,6,17.431003204082597,1551
False,False,68,0.0,3,0.0,1552
True,False,59,0.8921740812365118,2,7.223330966640809,1553
False,False,70,0.0,10,13.419189607143402,1554
False,False,59,1.1491639199250223,9,3.9859454770720273,1555
True,False,63,0.975073454973918,3,18.29127004454473,1556
False,True,73,1.1874329006151774,2,0.0,1557
False,False,58,1.3789497513211035,0,0.0,1558
False,False,55,0.9131547157776791,7,20.13656667003101,1559
False,False,62,0.4117528653387443,4,1.763696658820633,1560
False,False,59,1.181442032791345,6,1.3814150945608397,1561
True,False,55,0.9501328504968936,0,10.651708994118552,1562
True,False,62,0.0,0,24.937956942435136,1563
False,False,55,1.1591041976891616,6,9.333329358276114,1564
True,False,71,0.3329779022939028,3,18.979212062213485,1565
False,True,55,0.3493249344657323,2,2.5933935020096373,1566
True,False,68,0.7552944670205765,7,1.2747936215378264,1567
False,False,52,0.747053342651383,1,14.201852831062718,1568
True,False,62,1.9455826322924668,2,3.531220550591951,1569
False,False,67,0.9785117018004248,3,4.605959139747826,1570
True,False,62,1.2280940741155066,2,2.218884071011262,1571
False,False,59,2.025218603064132,7,13.885959653389447,1572
False,True,56,0.8517205001308497,2,24.828673124394555,1573
True,False,53,0.1930859338837273,8,5.613078829867218,1574
True,False,54,1.6882919154785987,5,1.3701788820926293,1575
False,False,64,1.9101831487189664,9,0.0,1576
False,False,61,0.4254485231455973,5,29.273167966756688,1577
True,True,53,0.5427306308597084,7,13.722698699170056,1578
False,False,67,0.0,9,7.79638659752837,1579
True,True,65,1.190467088879587,4,0.6092700801290007,1580
False,False,50,0.761032672811788,8,6.8190658327395335,1581
False,False,75,1.2629502240469894,0,6.765908396535277,1582
False,False,47,1.6941899653655548,7,0.0,1583
False,True,65,0.0,6,0.0,1584
False,True,65,0.8474558856597284,5,18.888050979523733,1585
False,False,47,0.0,10,2.943443441963338,1586
True,False,58,1.0294178794242028,2,4.643153531708505,1587
False,False,60,0.3706821850271596,0,0.0,1588
False,False,68,0.5644484476823892,1,10.454747134908256,1589
False,False,59,0.8962320385125326,0,9.690477772382044,1590
False,True,56,0.1720743941483911,1,12.128747315685883,1591
False,False,55,1.433396136264279,9,8.564007509289489,1592
False,False,58,0.9147455309694132,9,7.868319993338049,1593
False,False,61,1.0206476441261234,8,16.923173936756278,1594
False,False,69,0.3453155380644979,10,32.29985311112288,1595
False,False,67,0.7339416762628268,6,8.166349599331477,1596
False,False,68,0.3308742244946427,1,0.0,1597
True,False,59,1.3686809581046222,8,12.095117400705364,1598
True,False,55,0.7749244254119867,8,3.1335825039662595,1599
False,False,65,0.7754512773350077,9,7.549322287930277,1600
True,True,60,1.2966104381445598,0,25.3603733090288,1601
False,False,56,0.4027186131610314,0,3.2395711656375994,1602
True,True,50,0.4936673234754268,7,1.3675681531251058,1603
True,False,59,1.3548624655100414,3,18.86712358174793,1604
False,False,62,0.5561579550844589,6,8.105459752580483,1605
True,False,60,1.3506873853478951,1,28.065145051155344,1606
False,False,47,1.4351669801802576,9,20.12474545450466,1607
True,False,51,0.0527439414693949,0,11.238583449629967,1608
False,False,66,1.3101778127078798,9,21.78911764282538,1609
False,False,59,2.3410106262963764,5,0.8213537262601172,1610
False,False,49,1.893474409583178,1,5.539286785225054,1611
False,True,59,1.1894038415246857,4,5.297970924730921,1612
True,True,60,0.5529479185618922,8,9.306934365771385,1613
